date,week,year,month,quarter,product_category,region,units_sold,revenue,avg_price,is_holiday_week
2021-04-16,16,2021,4,2,Food_Beverages,West,161,5559.42,35,0
2021-04-16,16,2021,4,2,Food_Beverages,Central,104,3946.97,35,0
2021-04-16,16,2021,4,2,Furniture,North,4,2095.77,580,0
2021-04-16,16,2021,4,2,Furniture,South,1,1798.05,580,0
2021-04-16,16,2021,4,2,Furniture,East,8,1821.57,580,0
2021-04-16,16,2021,4,2,Furniture,West,7,2225.31,580,0
2021-04-16,16,2021,4,2,Furniture,Central,3,1675.94,580,0
2021-04-23,17,2021,4,2,Electronics,North,13,7373.53,450,0
2021-04-23,17,2021,4,2,Electronics,South,11,6082.37,450,0
2021-04-23,17,2021,4,2,Electronics,East,12,6506.32,450,0
2021-04-23,17,2021,4,2,Electronics,West,14,7723.28,450,0
2021-04-23,17,2021,4,2,Electronics,Central,9,6228.12,450,0
2021-04-23,17,2021,4,2,Clothing,North,48,4321.62,85,0
2021-04-23,17,2021,4,2,Clothing,South,49,4118.31,85,0
2021-04-23,17,2021,4,2,Clothing,East,44,4415.63,85,0
2021-04-23,17,2021,4,2,Clothing,West,61,4827.51,85,0
2021-04-23,17,2021,4,2,Clothing,Central,47,3592.31,85,0
2021-04-23,17,2021,4,2,Home_Appliances,North,18,3542.5,320,0
2021-04-23,17,2021,4,2,Home_Appliances,South,9,3608.57,320,0
2021-04-23,17,2021,4,2,Home_Appliances,East,17,3391.14,320,0
2021-04-23,17,2021,4,2,Home_Appliances,West,10,4293.33,320,0
2021-04-23,17,2021,4,2,Home_Appliances,Central,7,2899.02,320,0
2021-04-23,17,2021,4,2,Food_Beverages,North,126,4572.03,35,0
2021-04-23,17,2021,4,2,Food_Beverages,South,110,3998.81,35,0
2021-04-23,17,2021,4,2,Food_Beverages,East,137,4763.78,35,0
2021-04-23,17,2021,4,2,Food_Beverages,West,165,5953.17,35,0
2021-04-23,17,2021,4,2,Food_Beverages,Central,124,4407.74,35,0
2021-04-23,17,2021,4,2,Furniture,North,7,2161.07,580,0
2021-04-23,17,2021,4,2,Furniture,South,4,1736.78,580,0
2021-04-23,17,2021,4,2,Furniture,East,6,2088.48,580,0
2021-04-23,17,2021,4,2,Furniture,West,16,2398.71,580,0
2021-04-23,17,2021,4,2,Furniture,Central,1,1696.48,580,0
2021-04-30,18,2021,4,2,Electronics,North,12,7096.05,450,0
2021-04-30,18,2021,4,2,Electronics,South,19,6088.72,450,0
2021-04-30,18,2021,4,2,Electronics,East,13,7579.63,450,0
2021-04-30,18,2021,4,2,Electronics,West,19,7680.11,450,0
2021-04-30,18,2021,4,2,Electronics,Central,16,5788.9,450,0
2021-04-30,18,2021,4,2,Clothing,North,47,4671.9,85,0
2021-04-30,18,2021,4,2,Clothing,South,60,4364.17,85,0
2021-04-30,18,2021,4,2,Clothing,East,48,4265.99,85,0
2021-04-30,18,2021,4,2,Clothing,West,61,5112.1,85,0
2021-04-30,18,2021,4,2,Clothing,Central,56,3940.67,85,0
2021-04-30,18,2021,4,2,Home_Appliances,North,7,3814.41,320,0
2021-04-30,18,2021,4,2,Home_Appliances,South,5,3048.96,320,0
2021-04-30,18,2021,4,2,Home_Appliances,East,20,3668.18,320,0
2021-04-30,18,2021,4,2,Home_Appliances,West,13,4096.26,320,0
2021-04-30,18,2021,4,2,Home_Appliances,Central,15,3146.55,320,0
2021-04-30,18,2021,4,2,Food_Beverages,North,167,5954.12,35,0
2021-04-30,18,2021,4,2,Food_Beverages,South,127,4287.22,35,0
2021-04-30,18,2021,4,2,Food_Beverages,East,155,5129.82,35,0
2021-04-30,18,2021,4,2,Food_Beverages,West,163,5800.13,35,0
2021-04-30,18,2021,4,2,Food_Beverages,Central,131,4398.96,35,0
2021-04-30,18,2021,4,2,Furniture,North,6,2382.26,580,0
2021-04-30,18,2021,4,2,Furniture,South,9,2100.37,580,0
2021-04-30,18,2021,4,2,Furniture,East,7,2345.85,580,0
2021-04-30,18,2021,4,2,Furniture,West,4,2471.36,580,0
2021-04-30,18,2021,4,2,Furniture,Central,1,2013.35,580,0
2021-05-07,19,2021,5,2,Electronics,North,13,7030.81,450,0
2021-05-07,19,2021,5,2,Electronics,South,19,5956.2,450,0
2021-05-07,19,2021,5,2,Electronics,East,15,6646.9,450,0
2021-05-07,19,2021,5,2,Electronics,West,19,6965.15,450,0
2021-05-07,19,2021,5,2,Electronics,Central,23,5890.02,450,0
2021-05-07,19,2021,5,2,Clothing,North,50,4199.29,85,0
2021-05-07,19,2021,5,2,Clothing,South,52,3750.3,85,0
2021-05-07,19,2021,5,2,Clothing,East,49,4056.05,85,0
2021-05-07,19,2021,5,2,Clothing,West,57,4807.52,85,0
2021-05-07,19,2021,5,2,Clothing,Central,40,3389.07,85,0
2021-05-07,19,2021,5,2,Home_Appliances,North,6,3796.42,320,0
2021-05-07,19,2021,5,2,Home_Appliances,South,6,3119.88,320,0
2021-05-07,19,2021,5,2,Home_Appliances,East,3,3657.9,320,0
2021-05-07,19,2021,5,2,Home_Appliances,West,13,3795.52,320,0
2021-05-07,19,2021,5,2,Home_Appliances,Central,9,3243.58,320,0
2021-05-07,19,2021,5,2,Food_Beverages,North,145,4773.98,35,0
2021-05-07,19,2021,5,2,Food_Beverages,South,97,3813.05,35,0
2021-05-07,19,2021,5,2,Food_Beverages,East,136,4867.37,35,0
2021-05-07,19,2021,5,2,Food_Beverages,West,148,5075.0,35,0
2021-05-07,19,2021,5,2,Food_Beverages,Central,115,4129.36,35,0
2021-05-07,19,2021,5,2,Furniture,North,7,1977.28,580,0
2021-05-07,19,2021,5,2,Furniture,South,2,1918.36,580,0
2021-05-07,19,2021,5,2,Furniture,East,1,2255.65,580,0
2021-05-07,19,2021,5,2,Furniture,West,1,2141.57,580,0
2021-05-07,19,2021,5,2,Furniture,Central,4,1738.0,580,0
2021-05-14,20,2021,5,2,Electronics,North,15,6309.04,450,0
2021-05-14,20,2021,5,2,Electronics,South,18,5031.44,450,0
2021-05-14,20,2021,5,2,Electronics,East,19,6081.51,450,0
2021-05-14,20,2021,5,2,Electronics,West,18,7124.95,450,0
2021-05-14,20,2021,5,2,Electronics,Central,14,5468.8,450,0
2021-05-14,20,2021,5,2,Clothing,North,54,4065.48,85,0
2021-05-14,20,2021,5,2,Clothing,South,43,3425.04,85,0
2021-05-14,20,2021,5,2,Clothing,East,50,3711.91,85,0
2021-05-14,20,2021,5,2,Clothing,West,57,4104.46,85,0
2021-05-14,20,2021,5,2,Clothing,Central,30,3190.46,85,0
2021-05-14,20,2021,5,2,Home_Appliances,North,7,3329.97,320,0
2021-05-14,20,2021,5,2,Home_Appliances,South,6,3021.89,320,0
2021-05-14,20,2021,5,2,Home_Appliances,East,1,3064.92,320,0
2021-05-14,20,2021,5,2,Home_Appliances,West,1,3514.29,320,0
2021-05-14,20,2021,5,2,Home_Appliances,Central,11,2386.78,320,0
2021-05-14,20,2021,5,2,Food_Beverages,North,145,5002.64,35,0
2021-05-14,20,2021,5,2,Food_Beverages,South,108,3793.86,35,0
2021-05-14,20,2021,5,2,Food_Beverages,East,123,4534.07,35,0
2021-05-14,20,2021,5,2,Food_Beverages,West,166,5664.19,35,0
2021-05-14,20,2021,5,2,Food_Beverages,Central,109,3816.62,35,0
2021-05-14,20,2021,5,2,Furniture,North,1,1997.75,580,0
2021-05-14,20,2021,5,2,Furniture,South,1,1674.07,580,0
2021-05-14,20,2021,5,2,Furniture,East,1,1762.88,580,0
2021-05-14,20,2021,5,2,Furniture,West,7,2367.81,580,0
2021-05-14,20,2021,5,2,Furniture,Central,5,1545.52,580,0
2021-05-21,21,2021,5,2,Electronics,North,20,7265.06,450,0
2021-05-21,21,2021,5,2,Electronics,South,9,5814.81,450,0
2021-05-21,21,2021,5,2,Electronics,East,16,6679.82,450,0
2021-05-21,21,2021,5,2,Electronics,West,20,7672.97,450,0
2021-05-21,21,2021,5,2,Electronics,Central,10,5905.99,450,0
2021-05-21,21,2021,5,2,Clothing,North,53,4448.67,85,0
2021-05-21,21,2021,5,2,Clothing,South,44,4067.03,85,0
2021-05-21,21,2021,5,2,Clothing,East,52,4361.28,85,0
2021-05-21,21,2021,5,2,Clothing,West,48,4351.83,85,0
2021-05-21,21,2021,5,2,Clothing,Central,40,3304.25,85,0
2021-05-21,21,2021,5,2,Home_Appliances,North,8,3585.17,320,0
2021-05-21,21,2021,5,2,Home_Appliances,South,20,3001.11,320,0
2021-05-21,21,2021,5,2,Home_Appliances,East,13,3667.9,320,0
2021-05-21,21,2021,5,2,Home_Appliances,West,12,3804.62,320,0
2021-05-21,21,2021,5,2,Home_Appliances,Central,4,2970.47,320,0
2021-05-21,21,2021,5,2,Food_Beverages,North,128,4792.36,35,0
2021-05-21,21,2021,5,2,Food_Beverages,South,127,4337.73,35,0
2021-05-21,21,2021,5,2,Food_Beverages,East,136,4498.52,35,0
2021-05-21,21,2021,5,2,Food_Beverages,West,133,4925.63,35,0
2021-05-21,21,2021,5,2,Food_Beverages,Central,121,4060.23,35,0
2021-05-21,21,2021,5,2,Furniture,North,1,2275.85,580,0
2021-05-21,21,2021,5,2,Furniture,South,3,1920.43,580,0
2021-05-21,21,2021,5,2,Furniture,East,7,1958.8,580,0
2021-05-21,21,2021,5,2,Furniture,West,1,2340.58,580,0
2021-05-21,21,2021,5,2,Furniture,Central,10,1873.91,580,0
2021-05-28,22,2021,5,2,Electronics,North,16,6742.12,450,0
2021-05-28,22,2021,5,2,Electronics,South,15,6236.46,450,0
2021-05-28,22,2021,5,2,Electronics,East,10,6454.39,450,0
2021-05-28,22,2021,5,2,Electronics,West,22,7617.79,450,0
2021-05-28,22,2021,5,2,Electronics,Central,11,5938.45,450,0
2021-05-28,22,2021,5,2,Clothing,North,39,4529.39,85,0
2021-05-28,22,2021,5,2,Clothing,South,38,4027.5,85,0
2021-05-28,22,2021,5,2,Clothing,East,42,4059.74,85,0
2021-05-28,22,2021,5,2,Clothing,West,57,4428.39,85,0
2021-05-28,22,2021,5,2,Clothing,Central,42,3442.08,85,0
2021-05-28,22,2021,5,2,Home_Appliances,North,13,3640.03,320,0
2021-05-28,22,2021,5,2,Home_Appliances,South,3,3167.13,320,0
2021-05-28,22,2021,5,2,Home_Appliances,East,9,3682.78,320,0
2021-05-28,22,2021,5,2,Home_Appliances,West,9,3669.86,320,0
2021-05-28,22,2021,5,2,Home_Appliances,Central,14,3286.03,320,0
2021-05-28,22,2021,5,2,Food_Beverages,North,137,4881.37,35,0
2021-05-28,22,2021,5,2,Food_Beverages,South,130,4209.16,35,0
2021-05-28,22,2021,5,2,Food_Beverages,East,141,4888.2,35,0
2021-05-28,22,2021,5,2,Food_Beverages,West,166,5776.53,35,0
2021-05-28,22,2021,5,2,Food_Beverages,Central,113,4002.24,35,0
2021-05-28,22,2021,5,2,Furniture,North,3,2161.96,580,0
2021-05-28,22,2021,5,2,Furniture,South,3,1961.88,580,0
2021-05-28,22,2021,5,2,Furniture,East,3,2159.8,580,0
2021-05-28,22,2021,5,2,Furniture,West,1,2377.31,580,0
2021-05-28,22,2021,5,2,Furniture,Central,4,1885.86,580,0
2021-06-04,23,2021,6,2,Electronics,North,1,6875.64,450,0
2021-06-04,23,2021,6,2,Electronics,South,13,6428.63,450,0
2021-06-04,23,2021,6,2,Electronics,East,9,6625.32,450,0
2021-06-04,23,2021,6,2,Electronics,West,10,7310.31,450,0
2021-06-04,23,2021,6,2,Electronics,Central,20,5049.39,450,0
2021-06-04,23,2021,6,2,Clothing,North,47,3907.91,85,0
2021-06-04,23,2021,6,2,Clothing,South,45,3623.35,85,0
2021-06-04,23,2021,6,2,Clothing,East,46,3810.06,85,0
2021-06-04,23,2021,6,2,Clothing,West,57,4889.92,85,0
2021-06-04,23,2021,6,2,Clothing,Central,43,3283.09,85,0
2021-06-04,23,2021,6,2,Home_Appliances,North,17,3570.94,320,0
2021-06-04,23,2021,6,2,Home_Appliances,South,3,3020.79,320,0
2021-06-04,23,2021,6,2,Home_Appliances,East,5,3524.26,320,0
2021-06-04,23,2021,6,2,Home_Appliances,West,7,3714.89,320,0
2021-06-04,23,2021,6,2,Home_Appliances,Central,10,2727.95,320,0
2021-06-04,23,2021,6,2,Food_Beverages,North,141,4879.43,35,0
2021-06-04,23,2021,6,2,Food_Beverages,South,134,4641.63,35,0
2021-06-04,23,2021,6,2,Food_Beverages,East,132,4481.35,35,0
2021-06-04,23,2021,6,2,Food_Beverages,West,153,5591.46,35,0
2021-06-04,23,2021,6,2,Food_Beverages,Central,120,4099.29,35,0
2021-06-04,23,2021,6,2,Furniture,North,10,1963.97,580,0
2021-06-04,23,2021,6,2,Furniture,South,3,1708.99,580,0
2021-06-04,23,2021,6,2,Furniture,East,3,1888.02,580,0
2021-06-04,23,2021,6,2,Furniture,West,1,2049.91,580,0
2021-06-04,23,2021,6,2,Furniture,Central,1,1827.44,580,0
2021-06-11,24,2021,6,2,Electronics,North,1,5555.02,450,0
2021-06-11,24,2021,6,2,Electronics,South,4,4884.41,450,0
2021-06-11,24,2021,6,2,Electronics,East,19,6337.86,450,0
2021-06-11,24,2021,6,2,Electronics,West,25,6217.37,450,0
2021-06-11,24,2021,6,2,Electronics,Central,10,5262.18,450,0
2021-06-11,24,2021,6,2,Clothing,North,46,2956.6,85,0
2021-06-11,24,2021,6,2,Clothing,South,23,2737.99,85,0
2021-06-11,24,2021,6,2,Clothing,East,55,3640.22,85,0
2021-06-11,24,2021,6,2,Clothing,West,52,4212.0,85,0
2021-06-11,24,2021,6,2,Clothing,Central,40,3052.57,85,0
2021-06-11,24,2021,6,2,Home_Appliances,North,11,3196.83,320,0
2021-06-11,24,2021,6,2,Home_Appliances,South,7,2650.65,320,0
2021-06-11,24,2021,6,2,Home_Appliances,East,7,2755.84,320,0
2021-06-11,24,2021,6,2,Home_Appliances,West,8,2983.28,320,0
2021-06-11,24,2021,6,2,Home_Appliances,Central,1,2293.68,320,0
2021-06-11,24,2021,6,2,Food_Beverages,North,138,4614.1,35,0
2021-06-11,24,2021,6,2,Food_Beverages,South,112,4229.05,35,0
2021-06-11,24,2021,6,2,Food_Beverages,East,119,4032.74,35,0
2021-06-11,24,2021,6,2,Food_Beverages,West,131,4656.37,35,0
2021-06-11,24,2021,6,2,Food_Beverages,Central,106,3904.09,35,0
2021-06-11,24,2021,6,2,Furniture,North,1,1838.47,580,0
2021-06-11,24,2021,6,2,Furniture,South,4,1504.69,580,0
2021-06-11,24,2021,6,2,Furniture,East,4,1551.67,580,0
2021-06-11,24,2021,6,2,Furniture,West,6,1989.45,580,0
2021-06-11,24,2021,6,2,Furniture,Central,9,1520.73,580,0
2021-06-18,25,2021,6,2,Electronics,North,11,6261.99,450,0
2021-06-18,25,2021,6,2,Electronics,South,14,5413.74,450,0
2021-06-18,25,2021,6,2,Electronics,East,13,5949.08,450,0
2021-06-18,25,2021,6,2,Electronics,West,11,6495.82,450,0
2021-06-18,25,2021,6,2,Electronics,Central,18,4521.42,450,0
2021-06-18,25,2021,6,2,Clothing,North,37,3449.6,85,0
2021-06-18,25,2021,6,2,Clothing,South,40,3064.6,85,0
2021-06-18,25,2021,6,2,Clothing,East,47,3506.97,85,0
2021-06-18,25,2021,6,2,Clothing,West,47,3927.22,85,0
2021-06-18,25,2021,6,2,Clothing,Central,44,2866.16,85,0
2021-06-18,25,2021,6,2,Home_Appliances,North,10,2960.75,320,0
2021-06-18,25,2021,6,2,Home_Appliances,South,11,2888.9,320,0
2021-06-18,25,2021,6,2,Home_Appliances,East,8,3015.84,320,0
2021-06-18,25,2021,6,2,Home_Appliances,West,10,3497.79,320,0
2021-06-18,25,2021,6,2,Home_Appliances,Central,19,2809.54,320,0
2021-06-18,25,2021,6,2,Food_Beverages,North,121,4485.23,35,0
2021-06-18,25,2021,6,2,Food_Beverages,South,127,3999.42,35,0
2021-06-18,25,2021,6,2,Food_Beverages,East,128,4194.46,35,0
2021-06-18,25,2021,6,2,Food_Beverages,West,157,5624.45,35,0
2021-06-18,25,2021,6,2,Food_Beverages,Central,122,3997.77,35,0
2021-06-18,25,2021,6,2,Furniture,North,2,1868.2,580,0
2021-06-18,25,2021,6,2,Furniture,South,1,1582.94,580,0
2021-06-18,25,2021,6,2,Furniture,East,1,1748.8,580,0
2021-06-18,25,2021,6,2,Furniture,West,1,2091.76,580,0
2021-06-18,25,2021,6,2,Furniture,Central,1,1593.81,580,0
2021-06-25,26,2021,6,2,Electronics,North,18,6599.96,450,0
2021-06-25,26,2021,6,2,Electronics,South,12,4788.17,450,0
2021-06-25,26,2021,6,2,Electronics,East,8,6664.69,450,0
2021-06-25,26,2021,6,2,Electronics,West,19,7724.6,450,0
2021-06-25,26,2021,6,2,Electronics,Central,10,5009.67,450,0
2021-06-25,26,2021,6,2,Clothing,North,48,4070.33,85,0
2021-06-25,26,2021,6,2,Clothing,South,36,3528.86,85,0
2021-06-25,26,2021,6,2,Clothing,East,37,3798.05,85,0
2021-06-25,26,2021,6,2,Clothing,West,45,4267.49,85,0
2021-06-25,26,2021,6,2,Clothing,Central,41,3044.11,85,0
2021-06-25,26,2021,6,2,Home_Appliances,North,14,3567.08,320,0
2021-06-25,26,2021,6,2,Home_Appliances,South,6,2673.69,320,0
2021-06-25,26,2021,6,2,Home_Appliances,East,11,3439.21,320,0
2021-06-25,26,2021,6,2,Home_Appliances,West,14,4117.12,320,0
2021-06-25,26,2021,6,2,Home_Appliances,Central,7,2778.35,320,0
2021-06-25,26,2021,6,2,Food_Beverages,North,136,4811.53,35,0
2021-06-25,26,2021,6,2,Food_Beverages,South,128,4345.1,35,0
2021-06-25,26,2021,6,2,Food_Beverages,East,116,4300.52,35,0
2021-06-25,26,2021,6,2,Food_Beverages,West,134,4614.74,35,0
2021-06-25,26,2021,6,2,Food_Beverages,Central,90,3548.66,35,0
2021-06-25,26,2021,6,2,Furniture,North,15,2046.67,580,0
2021-06-25,26,2021,6,2,Furniture,South,7,1726.58,580,0
2021-06-25,26,2021,6,2,Furniture,East,2,1918.94,580,0
2021-06-25,26,2021,6,2,Furniture,West,2,2292.15,580,0
2021-06-25,26,2021,6,2,Furniture,Central,4,1668.48,580,0
2021-07-02,27,2021,7,3,Electronics,North,17,5661.76,450,0
2021-07-02,27,2021,7,3,Electronics,South,7,5050.52,450,0
2021-07-02,27,2021,7,3,Electronics,East,8,5874.1,450,0
2021-07-02,27,2021,7,3,Electronics,West,14,6479.27,450,0
2021-07-02,27,2021,7,3,Electronics,Central,14,5285.36,450,0
2021-07-02,27,2021,7,3,Clothing,North,45,3522.79,85,0
2021-07-02,27,2021,7,3,Clothing,South,42,3381.25,85,0
2021-07-02,27,2021,7,3,Clothing,East,33,3370.88,85,0
2021-07-02,27,2021,7,3,Clothing,West,40,3593.97,85,0
2021-07-02,27,2021,7,3,Clothing,Central,31,2740.92,85,0
2021-07-02,27,2021,7,3,Home_Appliances,North,12,3047.33,320,0
2021-07-02,27,2021,7,3,Home_Appliances,South,10,2607.9,320,0
2021-07-02,27,2021,7,3,Home_Appliances,East,1,2910.89,320,0
2021-07-02,27,2021,7,3,Home_Appliances,West,9,3124.13,320,0
2021-07-02,27,2021,7,3,Home_Appliances,Central,10,2242.06,320,0
2021-07-02,27,2021,7,3,Food_Beverages,North,149,5032.84,35,0
2021-07-02,27,2021,7,3,Food_Beverages,South,117,3855.2,35,0
2021-07-02,27,2021,7,3,Food_Beverages,East,123,4384.07,35,0
2021-07-02,27,2021,7,3,Food_Beverages,West,134,4759.71,35,0
2021-07-02,27,2021,7,3,Food_Beverages,Central,103,3592.78,35,0
2021-07-02,27,2021,7,3,Furniture,North,3,1840.87,580,0
2021-07-02,27,2021,7,3,Furniture,South,8,1625.63,580,0
2021-07-02,27,2021,7,3,Furniture,East,1,1852.75,580,0
2021-07-02,27,2021,7,3,Furniture,West,7,1680.73,580,0
2021-07-02,27,2021,7,3,Furniture,Central,1,1326.37,580,0
2021-07-09,28,2021,7,3,Electronics,North,1,4922.35,450,0
2021-07-09,28,2021,7,3,Electronics,South,14,4871.92,450,0
2021-07-09,28,2021,7,3,Electronics,East,1,4914.77,450,0
2021-07-09,28,2021,7,3,Electronics,West,14,5661.93,450,0
2021-07-09,28,2021,7,3,Electronics,Central,9,3818.76,450,0
2021-07-09,28,2021,7,3,Clothing,North,39,3117.59,85,0
2021-07-09,28,2021,7,3,Clothing,South,27,2724.34,85,0
2021-07-09,28,2021,7,3,Clothing,East,37,3266.57,85,0
2021-07-09,28,2021,7,3,Clothing,West,35,3398.47,85,0
2021-07-09,28,2021,7,3,Clothing,Central,24,2447.38,85,0
2021-07-09,28,2021,7,3,Home_Appliances,North,16,2688.6,320,0
2021-07-09,28,2021,7,3,Home_Appliances,South,1,2077.46,320,0
2021-07-09,28,2021,7,3,Home_Appliances,East,7,2893.64,320,0
2021-07-09,28,2021,7,3,Home_Appliances,West,14,2836.93,320,0
2021-07-09,28,2021,7,3,Home_Appliances,Central,15,2106.94,320,0
2021-07-09,28,2021,7,3,Food_Beverages,North,127,4534.14,35,0
2021-07-09,28,2021,7,3,Food_Beverages,South,123,4418.83,35,0
2021-07-09,28,2021,7,3,Food_Beverages,East,126,4358.44,35,0
2021-07-09,28,2021,7,3,Food_Beverages,West,154,5126.24,35,0
2021-07-09,28,2021,7,3,Food_Beverages,Central,97,3542.5,35,0
2021-07-09,28,2021,7,3,Furniture,North,1,1698.36,580,0
2021-07-09,28,2021,7,3,Furniture,South,3,1660.7,580,0
2021-07-09,28,2021,7,3,Furniture,East,3,1524.64,580,0
2021-07-09,28,2021,7,3,Furniture,West,1,1630.89,580,0
2021-07-09,28,2021,7,3,Furniture,Central,1,1488.46,580,0
2021-07-16,29,2021,7,3,Electronics,North,14,5227.34,450,0
2021-07-16,29,2021,7,3,Electronics,South,15,5350.46,450,0
2021-07-16,29,2021,7,3,Electronics,East,9,5787.88,450,0
2021-07-16,29,2021,7,3,Electronics,West,19,5590.66,450,0
2021-07-16,29,2021,7,3,Electronics,Central,8,4490.47,450,0
2021-07-16,29,2021,7,3,Clothing,North,45,3628.24,85,0
2021-07-16,29,2021,7,3,Clothing,South,45,2967.6,85,0
2021-07-16,29,2021,7,3,Clothing,East,39,3004.6,85,0
2021-07-16,29,2021,7,3,Clothing,West,43,3624.02,85,0
2021-07-16,29,2021,7,3,Clothing,Central,38,3074.59,85,0
2021-07-16,29,2021,7,3,Home_Appliances,North,14,2981.39,320,0
2021-07-16,29,2021,7,3,Home_Appliances,South,3,2408.86,320,0
2021-07-16,29,2021,7,3,Home_Appliances,East,1,2534.14,320,0
2021-07-16,29,2021,7,3,Home_Appliances,West,5,3546.22,320,0
2021-07-16,29,2021,7,3,Home_Appliances,Central,5,2306.98,320,0
2021-07-16,29,2021,7,3,Food_Beverages,North,133,4520.75,35,0
2021-07-16,29,2021,7,3,Food_Beverages,South,114,4094.68,35,0
2021-07-16,29,2021,7,3,Food_Beverages,East,120,4167.88,35,0
2021-07-16,29,2021,7,3,Food_Beverages,West,143,4744.83,35,0
2021-07-16,29,2021,7,3,Food_Beverages,Central,111,3775.42,35,0
2021-07-16,29,2021,7,3,Furniture,North,8,1809.05,580,0
2021-07-16,29,2021,7,3,Furniture,South,1,1515.38,580,0
2021-07-16,29,2021,7,3,Furniture,East,1,1698.85,580,0
2021-07-16,29,2021,7,3,Furniture,West,6,1823.29,580,0
2021-07-16,29,2021,7,3,Furniture,Central,2,1563.64,580,0
2021-07-23,30,2021,7,3,Electronics,North,21,6029.95,450,0
2021-07-23,30,2021,7,3,Electronics,South,24,5197.3,450,0
2021-07-23,30,2021,7,3,Electronics,East,4,5864.15,450,0
2021-07-23,30,2021,7,3,Electronics,West,16,6744.71,450,0
2021-07-23,30,2021,7,3,Electronics,Central,15,5348.43,450,0
2021-07-23,30,2021,7,3,Clothing,North,34,3467.91,85,0
2021-07-23,30,2021,7,3,Clothing,South,30,2973.55,85,0
2021-07-23,30,2021,7,3,Clothing,East,40,3202.67,85,0
2021-07-23,30,2021,7,3,Clothing,West,51,4220.2,85,0
2021-07-23,30,2021,7,3,Clothing,Central,32,2577.56,85,0
2021-07-23,30,2021,7,3,Home_Appliances,North,7,3266.28,320,0
2021-07-23,30,2021,7,3,Home_Appliances,South,8,2587.38,320,0
2021-07-23,30,2021,7,3,Home_Appliances,East,11,2732.39,320,0
2021-07-23,30,2021,7,3,Home_Appliances,West,12,3277.94,320,0
2021-07-23,30,2021,7,3,Home_Appliances,Central,4,2299.1,320,0
2021-07-23,30,2021,7,3,Food_Beverages,North,134,4760.63,35,0
2021-07-23,30,2021,7,3,Food_Beverages,South,125,4464.44,35,0
2021-07-23,30,2021,7,3,Food_Beverages,East,130,4395.48,35,0
2021-07-23,30,2021,7,3,Food_Beverages,West,119,4487.36,35,0
2021-07-23,30,2021,7,3,Food_Beverages,Central,98,3217.72,35,0
2021-07-23,30,2021,7,3,Furniture,North,15,1751.15,580,0
2021-07-23,30,2021,7,3,Furniture,South,3,1501.84,580,0
2021-07-23,30,2021,7,3,Furniture,East,13,1919.82,580,0
2021-07-23,30,2021,7,3,Furniture,West,9,2229.97,580,0
2021-07-23,30,2021,7,3,Furniture,Central,5,1609.83,580,0
2021-07-30,31,2021,7,3,Electronics,North,9,5692.91,450,0
2021-07-30,31,2021,7,3,Electronics,South,9,4320.44,450,0
2021-07-30,31,2021,7,3,Electronics,East,8,5068.87,450,0
2021-07-30,31,2021,7,3,Electronics,West,18,6149.35,450,0
2021-07-30,31,2021,7,3,Electronics,Central,17,4438.46,450,0
2021-07-30,31,2021,7,3,Clothing,North,32,2829.92,85,0
2021-07-30,31,2021,7,3,Clothing,South,20,2508.62,85,0
2021-07-30,31,2021,7,3,Clothing,East,34,2942.99,85,0
2021-07-30,31,2021,7,3,Clothing,West,47,3749.33,85,0
2021-07-30,31,2021,7,3,Clothing,Central,36,2293.77,85,0
2021-07-30,31,2021,7,3,Home_Appliances,North,12,2966.37,320,0
2021-07-30,31,2021,7,3,Home_Appliances,South,2,2305.66,320,0
2021-07-30,31,2021,7,3,Home_Appliances,East,13,2523.99,320,0
2021-07-30,31,2021,7,3,Home_Appliances,West,18,3346.55,320,0
2021-07-30,31,2021,7,3,Home_Appliances,Central,1,2129.45,320,0
2021-07-30,31,2021,7,3,Food_Beverages,North,115,4354.49,35,0
2021-07-30,31,2021,7,3,Food_Beverages,South,108,3825.17,35,0
2021-07-30,31,2021,7,3,Food_Beverages,East,105,3964.39,35,0
2021-07-30,31,2021,7,3,Food_Beverages,West,136,4865.52,35,0
2021-07-30,31,2021,7,3,Food_Beverages,Central,75,3151.5,35,0
2021-07-30,31,2021,7,3,Furniture,North,11,1640.22,580,0
2021-07-30,31,2021,7,3,Furniture,South,1,1618.76,580,0
2021-07-30,31,2021,7,3,Furniture,East,4,1496.55,580,0
2021-07-30,31,2021,7,3,Furniture,West,4,1673.13,580,0
2021-07-30,31,2021,7,3,Furniture,Central,8,1436.63,580,0
2021-08-06,32,2021,8,3,Electronics,North,9,4825.59,450,0
2021-08-06,32,2021,8,3,Electronics,South,4,3850.96,450,0
2021-08-06,32,2021,8,3,Electronics,East,11,4553.9,450,0
2021-08-06,32,2021,8,3,Electronics,West,8,5673.42,450,0
2021-08-06,32,2021,8,3,Electronics,Central,8,4578.07,450,0
2021-08-06,32,2021,8,3,Clothing,North,28,2708.29,85,0
2021-08-06,32,2021,8,3,Clothing,South,25,1761.59,85,0
